"Date","Price","Open","High","Low","Change %"
"09/12/2023","4.181","4.181","4.181","4.181","-0.24%"
"09/11/2023","4.191","4.191","4.191","4.191","0.50%"
"09/08/2023","4.170","4.170","4.170","4.170","-0.50%"
"09/07/2023","4.191","4.191","4.191","4.191","0.31%"
"09/06/2023","4.178","4.178","4.178","4.178","0.84%"
"09/05/2023","4.143","4.143","4.143","4.143","0.80%"
"09/04/2023","4.110","4.110","4.110","4.110","0.22%"
"09/01/2023","4.101","4.101","4.101","4.101","-0.58%"
"08/31/2023","4.125","4.125","4.125","4.125","-0.34%"
"08/30/2023","4.139","4.139","4.139","4.139","-0.50%"
"08/29/2023","4.160","4.160","4.160","4.160","-0.60%"
"08/28/2023","4.185","4.185","4.185","4.185","0.55%"
"08/25/2023","4.162","4.162","4.162","4.162","0.14%"
"08/24/2023","4.156","4.156","4.156","4.156","-0.22%"
"08/23/2023","4.165","4.165","4.165","4.165","-1.98%"
"08/22/2023","4.249","4.249","4.249","4.249","0.09%"
"08/21/2023","4.245","4.245","4.245","4.245","0.14%"
"08/18/2023","4.239","4.239","4.239","4.239","-0.16%"
"08/17/2023","4.246","4.246","4.246","4.246","1.14%"
"08/16/2023","4.198","4.198","4.198","4.198","-3.61%"
"08/14/2023","4.355","4.355","4.355","4.355","7.37%"
"08/11/2023","4.056","4.056","4.056","4.056","0.70%"
"08/10/2023","4.028","4.028","4.028","4.028","0.20%"
"08/09/2023","4.020","4.020","4.020","4.020","-0.10%"
"08/08/2023","4.024","4.024","4.024","4.024","-0.25%"
"08/07/2023","4.034","4.034","4.034","4.034","0.00%"
"08/04/2023","4.034","4.034","4.034","4.034","-0.10%"
"08/03/2023","4.038","4.038","4.038","4.038","0.70%"
"08/02/2023","4.010","4.010","4.010","4.010","0.53%"
"08/01/2023","3.989","3.989","3.989","3.989","-0.77%"
"07/31/2023","4.020","4.020","4.020","4.020","-8.16%"
"07/28/2023","4.377","4.377","4.377","4.377","-0.27%"
"07/27/2023","4.389","4.389","4.389","4.389","-0.25%"
"07/26/2023","4.400","4.400","4.400","4.400","0.00%"
"07/25/2023","4.400","4.400","4.400","4.400","-0.23%"
"07/24/2023","4.410","4.410","4.410","4.410","0.46%"
"07/21/2023","4.390","4.390","4.390","4.390","0.00%"
"07/20/2023","4.390","4.390","4.390","4.390","0.46%"
"07/19/2023","4.370","4.370","4.370","4.370","-0.23%"
"07/18/2023","4.380","4.380","4.380","4.380","-1.13%"
"07/17/2023","4.430","4.430","4.430","4.430","-0.45%"
"07/14/2023","4.450","4.450","4.450","4.450","0.00%"
"07/13/2023","4.450","4.450","4.450","4.450","-1.11%"
"07/12/2023","4.500","4.500","4.500","4.500","0.00%"
"07/11/2023","4.500","4.500","4.500","4.500","8.70%"
"07/10/2023","4.140","4.140","4.140","4.140","-5.26%"
"07/07/2023","4.370","4.370","4.370","4.370","0.00%"
"07/05/2023","4.370","4.370","4.370","4.370","0.00%"
"07/04/2023","4.370","4.370","4.370","4.370","0.46%"
"07/03/2023","4.350","4.350","4.350","4.350","0.00%"
"06/30/2023","4.350","4.350","4.350","4.350","0.00%"
"06/29/2023","4.350","4.350","4.350","4.350","0.69%"
"06/28/2023","4.320","4.320","4.320","4.320","0.00%"
"06/27/2023","4.320","4.320","4.320","4.320","-2.92%"
"06/26/2023","4.450","4.450","4.450","4.450","0.00%"
"06/23/2023","4.450","4.450","4.450","4.450","0.00%"
"06/22/2023","4.450","4.450","4.450","4.450","0.00%"
"06/21/2023","4.450","4.450","4.450","4.450","0.00%"
"06/20/2023","4.450","4.450","4.450","4.450","2.30%"
"06/19/2023","4.350","4.350","4.350","4.350","0.00%"
"06/16/2023","4.350","4.350","4.350","4.350","0.00%"
"06/15/2023","4.350","4.350","4.350","4.350","0.00%"
"06/14/2023","4.350","4.350","4.350","4.350","0.00%"
"06/13/2023","4.350","4.350","4.350","4.350","0.00%"
"06/12/2023","4.350","4.350","4.350","4.350","0.00%"
"06/09/2023","4.350","4.350","4.350","4.350","0.00%"
"06/08/2023","4.350","4.350","4.350","4.350","0.00%"
"06/07/2023","4.350","4.350","4.350","4.350","0.00%"
"06/06/2023","4.350","4.350","4.350","4.350","0.00%"
"06/05/2023","4.350","4.350","4.350","4.350","0.00%"
"06/02/2023","4.350","4.350","4.350","4.350","0.00%"
"06/01/2023","4.350","4.350","4.350","4.350","0.00%"
"05/31/2023","4.350","4.350","4.350","4.350","-2.25%"
"05/30/2023","4.450","4.450","4.450","4.450","-1.11%"
"05/29/2023","4.500","4.500","4.500","4.500","0.00%"
"05/26/2023","4.500","4.500","4.500","4.500","0.00%"
"05/25/2023","4.500","4.500","4.500","4.500","0.00%"
"05/24/2023","4.500","4.500","4.500","4.500","0.00%"
"05/23/2023","4.500","4.500","4.500","4.500","0.00%"
"05/22/2023","4.500","4.500","4.500","4.500","14.50%"
"05/19/2023","3.930","3.930","3.930","3.930","-9.66%"
"05/18/2023","4.350","4.350","4.350","4.350","0.00%"
"05/17/2023","4.350","4.350","4.350","4.350","0.00%"
"05/16/2023","4.350","4.350","4.350","4.350","0.00%"
"05/15/2023","4.350","4.350","4.350","4.350","1.16%"
"05/12/2023","4.300","4.300","4.300","4.300","0.00%"
"05/11/2023","4.300","4.300","4.300","4.300","0.00%"
"05/10/2023","4.300","4.300","4.300","4.300","0.00%"
"05/09/2023","4.300","4.300","4.300","4.300","0.00%"
"05/08/2023","4.300","4.300","4.300","4.300","11.51%"
"05/05/2023","3.856","3.856","3.856","3.856","-1.23%"
"05/04/2023","3.904","3.904","3.904","3.904","-4.78%"
"05/03/2023","4.100","4.100","4.100","4.100","4.46%"
"05/02/2023","3.925","3.925","3.925","3.925","-0.93%"
"04/28/2023","3.962","3.962","3.962","3.962","-0.30%"
"04/27/2023","3.974","3.974","3.974","3.974","0.48%"
"04/26/2023","3.955","3.955","3.955","3.955","-0.68%"
"04/25/2023","3.982","3.982","3.982","3.982","-0.47%"
"04/24/2023","4.001","4.001","4.001","4.001","-0.05%"
"04/21/2023","4.003","4.003","4.003","4.003","-0.02%"
"04/20/2023","4.004","4.004","4.004","4.004","-0.30%"
"04/19/2023","4.016","4.016","4.016","4.016","0.58%"
"04/18/2023","3.993","3.993","3.993","3.993","-4.93%"
"04/17/2023","4.200","4.200","4.200","4.200","0.00%"
"04/14/2023","4.200","4.200","4.200","4.200","0.00%"
"04/13/2023","4.200","4.200","4.200","4.200","0.00%"
"04/12/2023","4.200","4.200","4.200","4.200","0.00%"
"04/11/2023","4.200","4.200","4.200","4.200","0.00%"
"04/06/2023","4.200","4.200","4.200","4.200","0.00%"
"04/05/2023","4.200","4.200","4.200","4.200","0.00%"
"04/04/2023","4.200","4.200","4.200","4.200","0.00%"
"04/03/2023","4.200","4.200","4.200","4.200","5.63%"
"03/31/2023","3.976","3.976","3.976","3.976","0.05%"
"03/30/2023","3.974","3.974","3.974","3.974","0.28%"
"03/29/2023","3.963","3.963","3.963","3.963","0.10%"
"03/28/2023","3.959","3.959","3.959","3.959","1.15%"
"03/27/2023","3.914","3.914","3.914","3.914","-5.69%"
"03/24/2023","4.150","4.150","4.150","4.150","4.72%"
"03/23/2023","3.963","3.963","3.963","3.963","-0.35%"
"03/22/2023","3.977","3.977","3.977","3.977","0.20%"
"03/21/2023","3.969","3.969","3.969","3.969","0.33%"
"03/20/2023","3.956","3.956","3.956","3.956","-0.18%"
"03/17/2023","3.963","3.963","3.963","3.963","-0.38%"
"03/16/2023","3.978","3.978","3.978","3.978","0.05%"
"03/15/2023","3.976","3.976","3.976","3.976","-0.23%"
"03/14/2023","3.985","3.985","3.985","3.985","0.28%"
"03/13/2023","3.974","3.974","3.974","3.974","-9.68%"
"03/10/2023","4.400","4.400","4.400","4.400","-1.12%"
"03/09/2023","4.450","4.450","4.450","4.450","0.00%"
"03/08/2023","4.450","4.450","4.450","4.450","-4.30%"
"03/07/2023","4.650","4.650","4.650","4.650","0.00%"
"03/06/2023","4.650","4.650","4.650","4.650","0.00%"
"03/03/2023","4.650","4.650","4.650","4.650","0.00%"
"03/02/2023","4.650","4.650","4.650","4.650","0.00%"
"03/01/2023","4.650","4.650","4.650","4.650","0.00%"
"02/28/2023","4.650","4.650","4.650","4.650","0.00%"
"02/27/2023","4.650","4.650","4.650","4.650","0.00%"
"02/24/2023","4.650","4.650","4.650","4.650","0.00%"
"02/23/2023","4.650","4.650","4.650","4.650","0.00%"
"02/22/2023","4.650","4.650","4.650","4.650","0.00%"
"02/21/2023","4.650","4.650","4.650","4.650","0.00%"
"02/20/2023","4.650","4.650","4.650","4.650","0.00%"
"02/17/2023","4.650","4.650","4.650","4.650","0.00%"
"02/15/2023","4.650","4.650","4.650","4.650","0.00%"
"02/14/2023","4.650","4.650","4.650","4.650","0.00%"
"02/13/2023","4.650","4.650","4.650","4.650","0.00%"
"02/10/2023","4.650","4.650","4.650","4.650","0.00%"
"02/09/2023","4.650","4.650","4.650","4.650","0.00%"
"02/08/2023","4.650","4.650","4.650","4.650","0.00%"
"02/07/2023","4.650","4.650","4.650","4.650","0.00%"
"02/06/2023","4.650","4.650","4.650","4.650","0.00%"
"02/03/2023","4.650","4.650","4.650","4.650","0.00%"
"02/02/2023","4.650","4.650","4.650","4.650","0.00%"
"02/01/2023","4.650","4.650","4.650","4.650","0.00%"
"01/31/2023","4.650","4.650","4.650","4.650","0.00%"
"01/30/2023","4.650","4.650","4.650","4.650","0.00%"
"01/27/2023","4.650","4.650","4.650","4.650","0.00%"
"01/26/2023","4.650","4.650","4.650","4.650","0.00%"
"01/25/2023","4.650","4.650","4.650","4.650","0.00%"
"01/24/2023","4.650","4.650","4.650","4.650","0.00%"
"01/23/2023","4.650","4.650","4.650","4.650","0.00%"
"01/20/2023","4.650","4.650","4.650","4.650","0.00%"
"01/19/2023","4.650","4.650","4.650","4.650","0.00%"
"01/18/2023","4.650","4.650","4.650","4.650","0.00%"
"01/17/2023","4.650","4.650","4.650","4.650","0.00%"
"01/16/2023","4.650","4.650","4.650","4.650","0.00%"
"01/13/2023","4.650","4.650","4.650","4.650","0.00%"
"01/12/2023","4.650","4.650","4.650","4.650","0.00%"
"01/11/2023","4.650","4.650","4.650","4.650","0.00%"
"01/10/2023","4.650","4.650","4.650","4.650","0.00%"
"01/09/2023","4.650","4.650","4.650","4.650","0.00%"
"01/06/2023","4.650","4.650","4.650","4.650","0.00%"
"01/05/2023","4.650","4.650","4.650","4.650","0.00%"
"01/04/2023","4.650","4.650","4.650","4.650","0.00%"
"01/03/2023","4.650","4.650","4.650","4.650","0.00%"
"01/02/2023","4.650","4.650","4.650","4.650","0.00%"
"12/30/2022","4.650","4.650","4.650","4.650","0.00%"
"12/29/2022","4.650","4.650","4.650","4.650","0.00%"
"12/28/2022","4.650","4.650","4.650","4.650","0.00%"
"12/27/2022","4.650","4.650","4.650","4.650","0.00%"
"12/23/2022","4.650","4.650","4.650","4.650","0.00%"
"12/22/2022","4.650","4.650","4.650","4.650","0.00%"
"12/21/2022","4.650","4.650","4.650","4.650","0.00%"
"12/20/2022","4.650","4.650","4.650","4.650","0.00%"
"12/19/2022","4.650","4.650","4.650","4.650","0.00%"
"12/16/2022","4.650","4.650","4.650","4.650","0.00%"
"12/15/2022","4.650","4.650","4.650","4.650","34.47%"
"12/14/2022","3.458","3.458","3.458","3.458","-0.12%"
"12/13/2022","3.462","3.462","3.462","3.462","-0.57%"
"12/12/2022","3.482","3.482","3.482","3.482","0.23%"
"12/09/2022","3.474","3.474","3.474","3.474","-0.09%"
"12/08/2022","3.477","3.477","3.477","3.477","-0.32%"
"12/07/2022","3.488","3.488","3.488","3.488","-0.74%"
"12/06/2022","3.514","3.514","3.514","3.514","0.09%"
"12/05/2022","3.511","3.511","3.511","3.511","-4.25%"
"12/02/2022","3.667","3.667","3.667","3.667","-0.33%"
"12/01/2022","3.679","3.679","3.679","3.679","-0.97%"
"11/30/2022","3.715","3.715","3.715","3.715","-0.77%"
"11/29/2022","3.744","3.744","3.744","3.744","-1.32%"
"11/28/2022","3.794","3.794","3.794","3.794","-0.24%"
"11/25/2022","3.803","3.803","3.803","3.803","-0.42%"
"11/24/2022","3.819","3.819","3.819","3.819","-1.37%"
"11/23/2022","3.872","3.872","3.872","3.872","-0.95%"
"11/22/2022","3.909","3.909","3.909","3.909","0.00%"
"11/21/2022","3.909","3.909","3.909","3.909","-0.48%"
"11/18/2022","3.928","3.928","3.928","3.928","0.80%"
"11/17/2022","3.897","3.897","3.897","3.897","-0.54%"
"11/16/2022","3.918","3.918","3.918","3.918","-1.80%"
"11/15/2022","3.990","3.990","3.990","3.990","-0.84%"
"11/14/2022","4.024","4.024","4.024","4.024","-13.46%"
"11/11/2022","4.650","4.650","4.650","4.650","0.00%"
"11/10/2022","4.650","4.650","4.650","4.650","0.00%"
"11/08/2022","4.650","4.650","4.650","4.650","0.00%"
"11/07/2022","4.650","4.650","4.650","4.650","0.00%"
"11/04/2022","4.650","4.650","4.650","4.650","0.00%"
"11/03/2022","4.650","4.650","4.650","4.650","0.00%"
"10/31/2022","4.650","4.650","4.650","4.650","-3.13%"
"10/28/2022","4.800","4.800","4.800","4.800","0.00%"
"10/27/2022","4.800","4.800","4.800","4.800","0.00%"
"10/26/2022","4.800","4.800","4.800","4.800","2.72%"
"10/25/2022","4.673","4.673","4.673","4.673","-1.68%"
"10/24/2022","4.753","4.753","4.753","4.753","0.40%"
"10/21/2022","4.734","4.734","4.734","4.734","15.46%"
"10/20/2022","4.100","4.100","4.100","4.100","0.00%"
"10/19/2022","4.100","4.100","4.100","4.100","0.00%"
"10/18/2022","4.100","4.100","4.100","4.100","-3.07%"
"10/17/2022","4.230","4.230","4.230","4.230","2.79%"
"10/14/2022","4.115","4.115","4.115","4.115","0.00%"
"10/13/2022","4.115","4.115","4.115","4.115","2.19%"
"10/12/2022","4.027","4.027","4.027","4.027","0.20%"
"10/11/2022","4.019","4.019","4.019","4.019","1.93%"
"10/10/2022","3.943","3.943","3.943","3.943","0.72%"
"10/07/2022","3.915","3.915","3.915","3.915","1.74%"
"10/06/2022","3.848","3.848","3.848","3.848","0.94%"
"10/05/2022","3.812","3.812","3.812","3.812","-0.10%"
"10/04/2022","3.816","3.816","3.816","3.816","-0.50%"
"10/03/2022","3.835","3.835","3.835","3.835","-1.29%"
"09/30/2022","3.885","3.885","3.885","3.885","-0.38%"
"09/29/2022","3.900","3.900","3.900","3.900","8.33%"
"09/28/2022","3.600","3.600","3.600","3.600","0.14%"
"09/27/2022","3.595","3.595","3.595","3.595","1.30%"
"09/26/2022","3.549","3.549","3.549","3.549","5.16%"
"09/23/2022","3.375","3.375","3.375","3.375","-3.57%"
"09/22/2022","3.500","3.500","3.500","3.500","0.00%"
"09/21/2022","3.500","3.500","3.500","3.500","0.00%"
"09/20/2022","3.500","3.500","3.500","3.500","0.00%"
"09/19/2022","3.500","3.500","3.500","3.500","0.00%"
"09/16/2022","3.500","3.500","3.500","3.500","0.00%"
"09/15/2022","3.500","3.500","3.500","3.500","0.00%"
"09/14/2022","3.500","3.500","3.500","3.500","0.00%"
"09/13/2022","3.500","3.500","3.500","3.500","0.00%"
"09/12/2022","3.500","3.500","3.500","3.500","14.64%"
"09/09/2022","3.053","3.053","3.053","3.053","1.53%"
"09/08/2022","3.007","3.007","3.007","3.007","0.30%"
"09/07/2022","2.998","2.998","2.998","2.998","0.60%"
"09/06/2022","2.980","2.980","2.980","2.980","0.13%"
"09/05/2022","2.976","2.976","2.976","2.976","1.54%"
"09/02/2022","2.931","2.931","2.931","2.931","0.79%"
"09/01/2022","2.908","2.908","2.908","2.908","-3.07%"
"08/31/2022","3.000","3.000","3.000","3.000","5.23%"
"08/30/2022","2.851","2.851","2.851","2.851","-4.97%"
"08/29/2022","3.000","3.000","3.000","3.000","0.00%"
"08/26/2022","3.000","3.000","3.000","3.000","0.00%"
"08/25/2022","3.000","3.000","3.000","3.000","0.00%"
"08/24/2022","3.000","3.000","3.000","3.000","3.45%"
"08/23/2022","2.900","2.900","2.900","2.900","0.00%"
"08/22/2022","2.900","2.900","2.900","2.900","0.00%"
"08/19/2022","2.900","2.900","2.900","2.900","0.00%"
"08/18/2022","2.900","2.900","2.900","2.900","0.00%"
"08/17/2022","2.900","2.900","2.900","2.900","0.00%"
"08/16/2022","2.900","2.900","2.900","2.900","18.80%"
"08/12/2022","2.441","2.441","2.441","2.441","-0.33%"
"08/11/2022","2.449","2.449","2.449","2.449","-0.37%"
"08/10/2022","2.458","2.458","2.458","2.458","-0.32%"
"08/09/2022","2.466","2.466","2.466","2.466","-0.52%"
"08/08/2022","2.479","2.479","2.479","2.479","-14.52%"
"08/05/2022","2.900","2.900","2.900","2.900","0.00%"
"08/04/2022","2.900","2.900","2.900","2.900","0.00%"
"08/03/2022","2.900","2.900","2.900","2.900","0.00%"
"08/02/2022","2.900","2.900","2.900","2.900","0.00%"
"08/01/2022","2.900","2.900","2.900","2.900","0.00%"
"07/29/2022","2.900","2.900","2.900","2.900","0.00%"
"07/28/2022","2.900","2.900","2.900","2.900","0.00%"
"07/27/2022","2.900","2.900","2.900","2.900","0.00%"
"07/26/2022","2.900","2.900","2.900","2.900","0.00%"
"07/25/2022","2.900","2.900","2.900","2.900","0.00%"
"07/22/2022","2.900","2.900","2.900","2.900","0.00%"
"07/21/2022","2.900","2.900","2.900","2.900","0.00%"
"07/20/2022","2.900","2.900","2.900","2.900","0.00%"
"07/19/2022","2.900","2.900","2.900","2.900","0.00%"
"07/18/2022","2.900","2.900","2.900","2.900","0.00%"
"07/15/2022","2.900","2.900","2.900","2.900","0.00%"
"07/14/2022","2.900","2.900","2.900","2.900","0.00%"
"07/13/2022","2.900","2.900","2.900","2.900","0.00%"
"07/12/2022","2.900","2.900","2.900","2.900","0.00%"
"07/11/2022","2.900","2.900","2.900","2.900","0.00%"
"07/08/2022","2.900","2.900","2.900","2.900","0.00%"
"07/07/2022","2.900","2.900","2.900","2.900","0.00%"
"07/05/2022","2.900","2.900","2.900","2.900","-3.33%"
"07/04/2022","3.000","3.000","3.000","3.000","0.00%"
"07/01/2022","3.000","3.000","3.000","3.000","0.00%"
"06/30/2022","3.000","3.000","3.000","3.000","0.00%"
"06/29/2022","3.000","3.000","3.000","3.000","0.00%"
"06/28/2022","3.000","3.000","3.000","3.000","0.00%"
"06/27/2022","3.000","3.000","3.000","3.000","0.00%"
"06/23/2022","3.000","3.000","3.000","3.000","0.00%"
"06/22/2022","3.000","3.000","3.000","3.000","0.00%"
"06/21/2022","3.000","3.000","3.000","3.000","0.00%"
"06/20/2022","3.000","3.000","3.000","3.000","1.69%"
"06/17/2022","2.950","2.950","2.950","2.950","0.00%"
"06/16/2022","2.950","2.950","2.950","2.950","5.36%"
"06/15/2022","2.800","2.800","2.800","2.800","0.00%"
"06/14/2022","2.800","2.800","2.800","2.800","3.70%"
"06/13/2022","2.700","2.700","2.700","2.700","12.50%"
"06/10/2022","2.400","2.400","2.400","2.400","0.00%"
"06/09/2022","2.400","2.400","2.400","2.400","4.35%"
"06/08/2022","2.300","2.300","2.300","2.300","0.00%"
"06/07/2022","2.300","2.300","2.300","2.300","0.00%"
"06/06/2022","2.300","2.300","2.300","2.300","0.00%"
"06/03/2022","2.300","2.300","2.300","2.300","2.22%"
"06/02/2022","2.250","2.250","2.250","2.250","2.27%"
"06/01/2022","2.200","2.200","2.200","2.200","2.33%"
"05/31/2022","2.150","2.150","2.150","2.150","4.88%"
"05/30/2022","2.050","2.050","2.050","2.050","0.00%"
"05/27/2022","2.050","2.050","2.050","2.050","0.00%"
"05/25/2022","2.050","2.050","2.050","2.050","0.00%"
"05/24/2022","2.050","2.050","2.050","2.050","0.00%"
"05/23/2022","2.050","2.050","2.050","2.050","0.00%"
"05/20/2022","2.050","2.050","2.050","2.050","0.00%"
"05/19/2022","2.050","2.050","2.050","2.050","-1.20%"
"05/18/2022","2.075","2.075","2.075","2.075","0.00%"
"05/17/2022","2.075","2.075","2.075","2.075","0.00%"
"05/16/2022","2.075","2.075","2.075","2.075","1.22%"
"05/13/2022","2.050","2.050","2.050","2.050","0.00%"
"05/12/2022","2.050","2.050","2.050","2.050","0.00%"
"05/11/2022","2.050","2.050","2.050","2.050","0.00%"
"05/10/2022","2.050","2.050","2.050","2.050","0.00%"
"05/09/2022","2.050","2.050","2.050","2.050","5.13%"
"05/06/2022","1.950","1.950","1.950","1.950","0.00%"
"05/05/2022","1.950","1.950","1.950","1.950","2.63%"
"05/04/2022","1.900","1.900","1.900","1.900","0.00%"
"05/03/2022","1.900","1.900","1.900","1.900","0.00%"
"05/02/2022","1.900","1.900","1.900","1.900","0.00%"
"04/29/2022","1.900","1.900","1.900","1.900","1.33%"
"04/28/2022","1.875","1.875","1.875","1.875","0.00%"
"04/27/2022","1.875","1.875","1.875","1.875","1.35%"
"04/26/2022","1.850","1.850","1.850","1.850","0.00%"
"04/25/2022","1.850","1.850","1.850","1.850","8.82%"
"04/22/2022","1.700","1.700","1.700","1.700","0.00%"
"04/21/2022","1.700","1.700","1.700","1.700","0.00%"
"04/20/2022","1.700","1.700","1.700","1.700","-2.86%"
"04/19/2022","1.750","1.750","1.750","1.750","6.06%"
"04/14/2022","1.650","1.650","1.650","1.650","0.00%"
"04/13/2022","1.650","1.650","1.650","1.650","0.00%"
"04/12/2022","1.650","1.650","1.650","1.650","0.00%"
"04/11/2022","1.650","1.650","1.650","1.650","10.00%"
"04/08/2022","1.500","1.500","1.500","1.500","0.00%"
"04/07/2022","1.500","1.500","1.500","1.500","0.00%"
"04/06/2022","1.500","1.500","1.500","1.500","0.00%"
"04/05/2022","1.500","1.500","1.500","1.500","0.00%"
"04/04/2022","1.500","1.500","1.500","1.500","0.00%"
"04/01/2022","1.500","1.500","1.500","1.500","0.00%"
"03/31/2022","1.500","1.500","1.500","1.500","-3.23%"
"03/30/2022","1.550","1.550","1.550","1.550","0.00%"
"03/29/2022","1.550","1.550","1.550","1.550","10.71%"
"03/28/2022","1.400","1.400","1.400","1.400","0.00%"
"03/25/2022","1.400","1.400","1.400","1.400","0.00%"
"03/24/2022","1.400","1.400","1.400","1.400","0.00%"
"03/23/2022","1.400","1.400","1.400","1.400","0.00%"
"03/22/2022","1.400","1.400","1.400","1.400","0.00%"
"03/21/2022","1.400","1.400","1.400","1.400","3.70%"
"03/18/2022","1.350","1.350","1.350","1.350","0.00%"
"03/17/2022","1.350","1.350","1.350","1.350","0.00%"
"03/16/2022","1.350","1.350","1.350","1.350","0.00%"
"03/15/2022","1.350","1.350","1.350","1.350","0.00%"
"03/14/2022","1.350","1.350","1.350","1.350","17.39%"
"03/10/2022","1.150","1.150","1.150","1.150","0.00%"
"03/09/2022","1.150","1.150","1.150","1.150","0.00%"
"03/08/2022","1.150","1.150","1.150","1.150","9.52%"
"03/07/2022","1.050","1.050","1.050","1.050","0.00%"
"03/04/2022","1.050","1.050","1.050","1.050","0.00%"
"03/03/2022","1.050","1.050","1.050","1.050","0.00%"
"03/02/2022","1.050","1.050","1.050","1.050","0.00%"
"03/01/2022","1.050","1.050","1.050","1.050","5.00%"
"02/28/2022","1.000","1.000","1.000","1.000","0.00%"
"02/25/2022","1.000","1.000","1.000","1.000","0.00%"
"02/24/2022","1.000","1.000","1.000","1.000","0.00%"
"02/23/2022","1.000","1.000","1.000","1.000","0.00%"
"02/22/2022","1.000","1.000","1.000","1.000","0.00%"
"02/21/2022","1.000","1.000","1.000","1.000","17.65%"
"02/18/2022","0.850","0.850","0.850","0.850","0.00%"
"02/17/2022","0.850","0.850","0.850","0.850","0.00%"
"02/15/2022","0.850","0.850","0.850","0.850","6.25%"
"02/14/2022","0.800","0.800","0.800","0.800","0.00%"
"02/11/2022","0.800","0.800","0.800","0.800","6.67%"
"02/10/2022","0.750","0.750","0.750","0.750","0.00%"
"02/09/2022","0.750","0.750","0.750","0.750","0.00%"
"02/08/2022","0.750","0.750","0.750","0.750","0.00%"
"02/07/2022","0.750","0.750","0.750","0.750","-17.58%"
"02/04/2022","0.910","0.910","0.910","0.910","16.67%"
"02/03/2022","0.780","0.780","0.780","0.780","12.07%"
"02/02/2022","0.696","0.696","0.696","0.696","1.90%"
"02/01/2022","0.683","0.683","0.683","0.683","1.64%"
"01/31/2022","0.672","0.672","0.672","0.672","1.51%"
"01/28/2022","0.662","0.662","0.662","0.662","0.61%"
"01/27/2022","0.658","0.658","0.658","0.658","2.33%"
"01/26/2022","0.643","0.643","0.643","0.643","0.78%"
"01/25/2022","0.638","0.638","0.638","0.638","1.43%"
"01/24/2022","0.629","0.629","0.629","0.629","-2.48%"
"01/21/2022","0.645","0.645","0.645","0.645","-1.53%"
"01/20/2022","0.655","0.655","0.655","0.655","-0.46%"
"01/19/2022","0.658","0.658","0.658","0.658","3.79%"
"01/18/2022","0.634","0.634","0.634","0.634","1.12%"
"01/17/2022","0.627","0.627","0.627","0.627","3.64%"
"01/14/2022","0.605","0.605","0.605","0.605","0.83%"
"01/13/2022","0.600","0.600","0.600","0.600","-1.48%"
"01/12/2022","0.609","0.609","0.609","0.609","-0.49%"
"01/11/2022","0.612","0.612","0.612","0.612","2.68%"
"01/10/2022","0.596","0.596","0.596","0.596","1.88%"
"01/07/2022","0.585","0.585","0.585","0.585","1.56%"
"01/06/2022","0.576","0.576","0.576","0.576","6.86%"
"01/05/2022","0.539","0.539","0.539","0.539","1.13%"
"01/04/2022","0.533","0.533","0.533","0.533","1.91%"
"01/03/2022","0.523","0.523","0.523","0.523","-0.57%"
"12/31/2021","0.526","0.526","0.526","0.526","-0.94%"
"12/30/2021","0.531","0.531","0.531","0.531","1.53%"
"12/29/2021","0.523","0.523","0.523","0.523","0.38%"
"12/28/2021","0.521","0.521","0.521","0.521","0.00%"
"12/27/2021","0.521","0.521","0.521","0.521","-1.88%"
"12/24/2021","0.531","0.531","0.531","0.531","2.71%"
"12/23/2021","0.517","0.517","0.517","0.517","-0.19%"
"12/22/2021","0.518","0.518","0.518","0.518","0.78%"
"12/21/2021","0.514","0.514","0.514","0.514","3.21%"
"12/20/2021","0.498","0.498","0.498","0.498","0.00%"
"12/17/2021","0.498","0.498","0.498","0.498","-0.60%"
"12/16/2021","0.501","0.501","0.501","0.501","0.80%"
"12/15/2021","0.497","0.497","0.497","0.497","0.00%"
"12/14/2021","0.497","0.497","0.497","0.497","-2.55%"
"12/13/2021","0.510","0.510","0.510","0.510","-1.54%"
"12/10/2021","0.518","0.518","0.518","0.518","-0.38%"
"12/09/2021","0.520","0.520","0.520","0.520","-0.19%"
"12/08/2021","0.521","0.521","0.521","0.521","0.58%"
"12/07/2021","0.518","0.518","0.518","0.518","-0.96%"
"12/06/2021","0.523","0.523","0.523","0.523","-1.13%"
"12/03/2021","0.529","0.529","0.529","0.529","-0.19%"
"12/02/2021","0.530","0.530","0.530","0.530","-4.16%"
"12/01/2021","0.553","0.553","0.553","0.553","0.36%"
"11/30/2021","0.551","0.551","0.551","0.551","-2.99%"
"11/29/2021","0.568","0.568","0.568","0.568","6.77%"
"11/26/2021","0.532","0.532","0.532","0.532","-3.97%"
"11/25/2021","0.554","0.554","0.554","0.554","-0.89%"
"11/24/2021","0.559","0.559","0.559","0.559","4.68%"
"11/23/2021","0.534","0.534","0.534","0.534","9.43%"
"11/22/2021","0.488","0.488","0.488","0.488","-0.41%"
"11/19/2021","0.490","0.490","0.490","0.490","-2.00%"
"11/18/2021","0.500","0.500","0.500","0.500","-1.57%"
"11/17/2021","0.508","0.508","0.508","0.508","1.20%"
"11/16/2021","0.502","0.502","0.502","0.502","2.24%"
"11/15/2021","0.491","0.491","0.491","0.491","2.51%"
"11/12/2021","0.479","0.479","0.479","0.479","1.05%"
"11/11/2021","0.474","0.474","0.474","0.474","7.73%"
"11/10/2021","0.440","0.440","0.440","0.440","2.33%"
