"Date","Price","Open","High","Low","Change %"
"11/02/2023","3.96","4.01","4.03","3.94","-1.83%"
"11/01/2023","4.04","4.05","4.15","4.02","-0.69%"
"10/31/2023","4.07","4.05","4.10","4.03","-0.47%"
"10/30/2023","4.09","4.07","4.11","4.05","-0.12%"
"10/27/2023","4.09","4.11","4.16","4.09","-1.04%"
"10/26/2023","4.13","4.22","4.25","4.12","-0.60%"
"10/25/2023","4.16","4.11","4.18","4.11","-1.54%"
"10/24/2023","4.22","4.18","4.23","4.11","0.48%"
"10/23/2023","4.20","4.34","4.37","4.20","-1.94%"
"10/20/2023","4.29","4.35","4.36","4.25","-0.46%"
"10/19/2023","4.31","4.24","4.33","4.19","2.33%"
"10/18/2023","4.21","4.17","4.21","4.15","1.13%"
"10/17/2023","4.16","4.09","4.17","4.07","2.46%"
"10/16/2023","4.06","4.11","4.17","4.05","3.50%"
"10/14/2023","3.92","3.92","3.92","3.92","-1.96%"
"10/13/2023","4.00","4.05","4.12","3.99","-1.69%"
"10/12/2023","4.07","3.97","4.07","3.97","1.70%"
"10/11/2023","4.00","4.05","4.05","3.97","-1.40%"
"10/10/2023","4.06","4.08","4.12","4.01","-0.12%"
"10/09/2023","4.07","4.17","4.17","4.06","-2.56%"
"10/06/2023","4.17","4.18","4.24","4.17","0.24%"
"10/05/2023","4.16","4.21","4.24","4.16","-0.81%"
"10/04/2023","4.20","4.28","4.29","4.19","-0.62%"
"10/03/2023","4.22","4.21","4.22","4.15","1.66%"
"10/02/2023","4.15","4.13","4.17","4.10","0.24%"
"09/29/2023","4.14","4.14","4.16","4.05","-1.80%"
"09/28/2023","4.22","4.09","4.24","4.07","3.36%"
"09/27/2023","4.08","4.07","4.08","4.01","0.84%"
"09/26/2023","4.05","4.06","4.08","3.99","0.80%"
"09/25/2023","4.02","4.05","4.06","3.99","4.39%"
"09/23/2023","3.85","3.85","3.85","3.85","-4.23%"
"09/22/2023","4.02","3.99","4.03","3.90","0.00%"
"09/21/2023","4.01","4.02","4.04","3.92","1.18%"
"09/20/2023","3.97","4.03","4.03","3.94","-1.54%"
"09/19/2023","4.03","4.00","4.03","3.95","0.78%"
"09/18/2023","4.00","3.98","4.00","3.95","2.91%"
"09/15/2023","3.88","3.72","3.89","3.71","0.28%"
"09/14/2023","3.87","3.89","3.90","3.78","0.16%"
"09/13/2023","3.87","3.93","3.94","3.86","-0.69%"
"09/12/2023","3.89","3.91","3.91","3.84","0.44%"
"09/11/2023","3.88","3.88","3.89","3.84","-0.18%"
"09/08/2023","3.88","3.84","3.89","3.81","1.36%"
"09/07/2023","3.83","3.90","3.91","3.82","-1.74%"
"09/06/2023","3.90","3.81","3.90","3.80","2.09%"
"09/05/2023","3.82","3.84","3.86","3.77","0.00%"
"09/04/2023","3.82","3.80","3.83","3.76","2.81%"
"09/01/2023","3.72","3.61","3.73","3.60","0.00%"
"08/31/2023","3.71","3.79","3.80","3.67","-1.38%"
"08/30/2023","3.76","3.79","3.84","3.76","1.61%"
"08/29/2023","3.70","3.75","3.75","3.65","-4.00%"
"08/28/2023","3.86","3.84","3.86","3.78","1.71%"
"08/25/2023","3.79","3.75","3.82","3.70","0.66%"
"08/24/2023","3.77","3.71","3.78","3.69","0.69%"
"08/23/2023","3.74","3.87","3.88","3.73","-4.12%"
"08/22/2023","3.90","3.89","3.99","3.87","-1.93%"
"08/21/2023","3.98","3.89","3.98","3.87","3.40%"
"08/18/2023","3.85","3.86","3.90","3.84","-2.75%"
"08/17/2023","3.96","3.90","3.96","3.90","1.64%"
"08/16/2023","3.89","3.88","3.94","3.87","-0.54%"
"08/15/2023","3.92","3.89","3.99","3.87","1.69%"
"08/14/2023","3.85","3.83","3.87","3.80","-0.54%"
"08/11/2023","3.87","3.80","3.87","3.78","3.12%"
"08/10/2023","3.76","3.74","3.80","3.71","0.51%"
"08/09/2023","3.74","3.72","3.77","3.69","0.65%"
"08/08/2023","3.71","3.75","3.77","3.65","-1.51%"
"08/07/2023","3.77","3.77","3.83","3.75","-1.18%"
"08/04/2023","3.81","3.88","3.89","3.79","0.00%"
"08/03/2023","3.82","3.82","3.84","3.77","0.82%"
"08/02/2023","3.79","3.81","3.81","3.67","-0.26%"
"08/01/2023","3.80","3.75","3.80","3.72","1.47%"
"07/31/2023","3.74","3.66","3.79","3.66","3.00%"
"07/28/2023","3.63","3.82","3.82","3.62","-2.47%"
"07/27/2023","3.72","3.74","3.75","3.59","0.70%"
"07/26/2023","3.70","3.66","3.73","3.63","1.76%"
"07/25/2023","3.63","3.68","3.68","3.63","0.30%"
"07/24/2023","3.62","3.69","3.71","3.60","-2.58%"
"07/21/2023","3.72","3.71","3.72","3.66","0.87%"
"07/20/2023","3.69","3.64","3.69","3.63","1.10%"
"07/19/2023","3.65","3.54","3.65","3.51","1.05%"
"07/18/2023","3.61","3.70","3.70","3.57","-2.38%"
"07/17/2023","3.70","3.71","3.73","3.66","-2.01%"
"07/14/2023","3.77","3.79","3.80","3.68","2.00%"
"07/13/2023","3.70","3.76","3.76","3.67","-2.53%"
"07/12/2023","3.80","3.85","3.86","3.78","-2.34%"
"07/11/2023","3.89","3.88","3.89","3.82","0.21%"
"07/10/2023","3.88","3.91","3.94","3.88","-0.46%"
"07/07/2023","3.90","3.93","3.93","3.85","0.33%"
"07/06/2023","3.88","3.76","3.88","3.73","8.30%"
"07/05/2023","3.59","3.58","3.61","3.53","-3.38%"
"07/04/2023","3.71","3.68","3.71","3.68","1.01%"
"07/03/2023","3.67","3.61","3.68","3.56","1.21%"
"06/30/2023","3.63","3.67","3.68","3.61","-0.25%"
"06/29/2023","3.64","3.56","3.66","3.53","3.29%"
"06/28/2023","3.52","3.60","3.61","3.50","-1.84%"
"06/27/2023","3.59","3.57","3.59","3.50","1.30%"
"06/26/2023","3.54","3.61","3.62","3.54","-0.87%"
"06/23/2023","3.57","3.69","3.70","3.52","-4.13%"
"06/22/2023","3.73","3.65","3.77","3.64","0.00%"
"06/21/2023","3.73","3.66","3.75","3.64","1.33%"
"06/20/2023","3.68","3.76","3.80","3.67","-2.93%"
"06/19/2023","3.79","3.69","3.80","3.69","2.13%"
"06/16/2023","3.71","3.81","3.81","3.69","-1.41%"
"06/15/2023","3.76","3.74","3.80","3.69","1.81%"
"06/14/2023","3.70","3.72","3.73","3.67","0.00%"
"06/13/2023","3.69","3.63","3.69","3.59","2.24%"
"06/12/2023","3.61","3.64","3.65","3.56","-0.80%"
"06/09/2023","3.64","3.66","3.67","3.61","-0.95%"
"06/08/2023","3.68","3.74","3.75","3.67","-0.68%"
"06/07/2023","3.70","3.60","3.70","3.60","2.24%"
"06/06/2023","3.62","3.66","3.66","3.56","0.00%"
"06/05/2023","3.62","3.64","3.65","3.60","0.56%"
"06/02/2023","3.60","3.56","3.61","3.50","2.10%"
"06/01/2023","3.53","3.55","3.62","3.52","-1.23%"
"05/31/2023","3.57","3.55","3.59","3.50","-0.94%"
"05/30/2023","3.60","3.72","3.72","3.60","-3.25%"
"05/29/2023","3.72","3.85","3.85","3.69","-2.51%"
"05/26/2023","3.82","3.85","3.87","3.78","0.76%"
"05/25/2023","3.79","3.82","3.82","3.74","0.45%"
"05/24/2023","3.77","3.85","3.85","3.72","-0.58%"
"05/23/2023","3.80","3.81","3.83","3.78","0.50%"
"05/22/2023","3.78","3.77","3.79","3.72","-0.24%"
"05/19/2023","3.79","3.79","3.83","3.74","0.00%"
"05/18/2023","3.79","3.71","3.79","3.69","3.39%"
"05/17/2023","3.66","3.68","3.68","3.63","-0.76%"
"05/16/2023","3.69","3.61","3.69","3.58","0.96%"
"05/15/2023","3.65","3.63","3.66","3.61","6.47%"
"05/13/2023","3.43","3.43","3.43","3.43","-5.40%"
"05/12/2023","3.63","3.59","3.64","3.56","1.40%"
"05/11/2023","3.58","3.60","3.64","3.51","-1.46%"
"05/10/2023","3.63","3.75","3.77","3.60","-1.33%"
"05/09/2023","3.68","3.67","3.69","3.60","2.12%"
"05/08/2023","3.60","3.51","3.61","3.51","-0.92%"
"05/05/2023","3.64","3.60","3.67","3.56","2.74%"
"05/04/2023","3.54","3.59","3.66","3.52","-0.48%"
"05/03/2023","3.56","3.60","3.61","3.53","-1.90%"
"05/02/2023","3.63","3.74","3.75","3.59","0.53%"
"04/28/2023","3.61","3.80","3.80","3.60","-3.35%"
"04/27/2023","3.73","3.70","3.77","3.68","1.06%"
"04/26/2023","3.69","3.71","3.73","3.63","0.30%"
"04/25/2023","3.68","3.81","3.81","3.66","-2.93%"
"04/24/2023","3.79","3.81","3.81","3.76","-0.50%"
"04/21/2023","3.81","3.74","3.84","3.73","1.27%"
"04/20/2023","3.77","3.79","3.82","3.75","-0.63%"
"04/19/2023","3.79","3.83","3.84","3.78","1.04%"
"04/18/2023","3.75","3.80","3.80","3.72","-0.82%"
"04/17/2023","3.78","3.75","3.80","3.73","1.15%"
"04/14/2023","3.74","3.71","3.76","3.67","1.36%"
"04/13/2023","3.69","3.65","3.71","3.62","0.71%"
"04/12/2023","3.66","3.61","3.70","3.55","1.22%"
"04/11/2023","3.62","3.52","3.65","3.49","4.30%"
"04/07/2023","3.47","3.47","3.47","3.47","-3.07%"
"04/06/2023","3.58","3.52","3.58","3.45","1.22%"
"04/05/2023","3.54","3.60","3.63","3.50","-1.89%"
"04/04/2023","3.60","3.61","3.66","3.56","1.35%"
"04/03/2023","3.56","3.66","3.70","3.55","-2.89%"
"03/31/2023","3.66","3.70","3.73","3.64","-1.35%"
"03/30/2023","3.71","3.57","3.71","3.51","1.39%"
"03/29/2023","3.66","3.64","3.68","3.59","0.72%"
"03/28/2023","3.63","3.63","3.67","3.60","1.99%"
"03/27/2023","3.56","3.54","3.60","3.47","3.39%"
"03/24/2023","3.45","3.48","3.48","3.36","-2.63%"
"03/23/2023","3.54","3.62","3.63","3.53","-4.17%"
"03/22/2023","3.69","3.67","3.73","3.65","1.82%"
"03/21/2023","3.63","3.50","3.63","3.49","4.40%"
"03/20/2023","3.47","3.33","3.49","3.28","0.00%"
"03/17/2023","3.48","3.51","3.58","3.43","-1.30%"
"03/16/2023","3.53","3.51","3.56","3.39","4.14%"
"03/15/2023","3.38","3.64","3.66","3.34","-6.98%"
"03/14/2023","3.64","3.36","3.64","3.35","5.91%"
"03/13/2023","3.44","3.53","3.53","3.28","-3.91%"
"03/10/2023","3.58","3.54","3.58","3.46","-1.32%"
"03/09/2023","3.62","3.69","3.71","3.62","-0.60%"
"03/08/2023","3.65","3.71","3.73","3.62","-1.19%"
"03/07/2023","3.69","3.72","3.75","3.64","-0.75%"
"03/06/2023","3.72","3.70","3.75","3.63","-0.83%"
"03/03/2023","3.75","3.70","3.80","3.65","0.29%"
"03/02/2023","3.74","3.71","3.74","3.66","1.63%"
"03/01/2023","3.68","3.65","3.70","3.64","2.25%"
"02/28/2023","3.60","3.64","3.70","3.59","0.67%"
"02/27/2023","3.57","3.53","3.59","3.53","1.10%"
"02/24/2023","3.53","3.46","3.57","3.43","1.84%"
"02/23/2023","3.47","3.54","3.54","3.46","-1.17%"
"02/22/2023","3.51","3.50","3.60","3.50","-0.17%"
"02/21/2023","3.52","3.37","3.52","3.36","4.46%"
"02/20/2023","3.37","3.38","3.41","3.30","0.27%"
"02/17/2023","3.36","3.43","3.49","3.35","-1.41%"
"02/16/2023","3.41","3.36","3.43","3.35","-0.67%"
"02/15/2023","3.43","3.31","3.43","3.28","3.13%"
"02/14/2023","3.33","3.22","3.33","3.17","1.43%"
"02/13/2023","3.28","3.28","3.29","3.22","1.20%"
"02/10/2023","3.24","3.21","3.26","3.19","1.09%"
"02/09/2023","3.20","3.17","3.20","3.12","-1.11%"
"02/08/2023","3.24","3.23","3.27","3.20","1.44%"
"02/07/2023","3.19","3.17","3.20","3.15","2.77%"
"02/06/2023","3.11","3.13","3.16","3.08","1.34%"
"02/03/2023","3.07","2.99","3.12","2.98","4.50%"
"02/02/2023","2.93","3.15","3.16","2.91","-8.02%"
"02/01/2023","3.19","3.16","3.20","3.13","0.00%"
"01/31/2023","3.19","3.19","3.22","3.16","-1.15%"
"01/30/2023","3.22","3.15","3.25","3.15","0.44%"
"01/27/2023","3.21","3.18","3.23","3.18","1.97%"
"01/26/2023","3.15","3.09","3.15","3.08","1.94%"
"01/25/2023","3.09","3.05","3.10","3.01","0.85%"
"01/24/2023","3.06","3.14","3.15","3.06","-2.61%"
"01/23/2023","3.14","3.14","3.15","3.06","1.52%"
"01/20/2023","3.10","2.98","3.11","2.98","4.73%"
"01/19/2023","2.96","2.99","3.00","2.93","0.00%"
"01/18/2023","2.96","3.04","3.05","2.91","-1.40%"
"01/17/2023","3.00","3.14","3.16","2.99","-4.70%"
"01/16/2023","3.15","3.13","3.19","3.12","0.25%"
"01/13/2023","3.14","3.14","3.15","3.04","1.42%"
"01/12/2023","3.10","3.16","3.19","3.07","-2.12%"
"01/11/2023","3.16","3.32","3.33","3.16","-6.09%"
"01/10/2023","3.37","3.35","3.39","3.34","2.31%"
"01/09/2023","3.29","3.33","3.36","3.29","3.77%"
"01/06/2023","3.17","3.25","3.33","3.16","-6.42%"
"01/05/2023","3.39","3.37","3.42","3.34","1.41%"
"01/04/2023","3.34","3.36","3.39","3.34","-3.49%"
"01/03/2023","3.46","3.57","3.59","3.43","-3.43%"
"01/02/2023","3.59","3.61","3.64","3.51","-1.51%"
"12/30/2022","3.64","3.55","3.65","3.55","2.85%"
"12/29/2022","3.54","3.63","3.69","3.54","-3.80%"
"12/28/2022","3.68","3.69","3.70","3.64","-0.43%"
"12/27/2022","3.70","3.70","3.71","3.64","3.30%"
"12/23/2022","3.58","3.57","3.59","3.57","0.93%"
"12/22/2022","3.55","3.48","3.57","3.47","1.81%"
"12/21/2022","3.48","3.48","3.50","3.43","-0.29%"
"12/20/2022","3.49","3.54","3.54","3.41","2.31%"
"12/19/2022","3.41","3.40","3.44","3.36","1.46%"
"12/16/2022","3.37","3.31","3.44","3.31","1.20%"
"12/15/2022","3.33","3.18","3.35","3.11","5.86%"
"12/14/2022","3.14","3.04","3.19","3.04","1.62%"
"12/13/2022","3.09","3.13","3.18","3.01","-0.87%"
"12/12/2022","3.12","3.13","3.14","3.05","0.29%"
"12/09/2022","3.11","3.02","3.14","2.99","1.44%"
"12/08/2022","3.07","3.02","3.09","2.99","2.06%"
"12/07/2022","3.00","3.01","3.06","2.97","-0.99%"
"12/06/2022","3.03","3.06","3.10","3.02","-1.84%"
"12/05/2022","3.09","3.12","3.12","3.04","-0.42%"
"12/02/2022","3.10","3.06","3.12","2.99","0.55%"
"12/01/2022","3.09","3.12","3.19","3.05","-4.75%"
"11/30/2022","3.24","3.29","3.29","3.21","0.19%"
"11/29/2022","3.23","3.29","3.31","3.19","-2.91%"
"11/28/2022","3.33","3.29","3.38","3.27","0.00%"
"11/25/2022","3.33","3.25","3.35","3.21","2.65%"
"11/24/2022","3.24","3.27","3.27","3.16","-1.76%"
"11/23/2022","3.30","3.43","3.45","3.26","-2.22%"
"11/22/2022","3.38","3.39","3.42","3.36","-0.18%"
"11/21/2022","3.38","3.41","3.43","3.33","-1.00%"
"11/18/2022","3.42","3.42","3.48","3.38","3.28%"
"11/17/2022","3.31","3.31","3.35","3.25","-2.43%"
"11/16/2022","3.39","3.52","3.53","3.38","-2.95%"
"11/15/2022","3.49","3.54","3.59","3.46","-2.62%"
"11/14/2022","3.59","3.59","3.60","3.51","-0.33%"
"11/11/2022","3.60","3.46","3.61","3.44","5.82%"
"11/10/2022","3.40","3.60","3.64","3.38","-5.32%"
"11/09/2022","3.59","3.65","3.70","3.58","-3.26%"
"11/08/2022","3.71","3.79","3.81","3.68","-1.09%"
"11/07/2022","3.75","3.80","3.81","3.70","0.37%"
"11/04/2022","3.74","3.70","3.77","3.67","1.85%"
"11/03/2022","3.67","3.69","3.73","3.65","2.34%"
"11/02/2022","3.59","3.58","3.62","3.54","2.15%"
"11/01/2022","3.51","3.53","3.55","3.42","-2.54%"
"10/31/2022","3.60","3.54","3.62","3.54","2.50%"
"10/28/2022","3.52","3.47","3.60","3.44","2.60%"
"10/27/2022","3.43","3.63","3.68","3.42","-4.73%"
"10/26/2022","3.60","3.61","3.68","3.58","-1.15%"
"10/25/2022","3.64","3.70","3.74","3.62","-4.14%"
"10/24/2022","3.80","3.81","3.90","3.75","-2.37%"
"10/21/2022","3.89","3.93","4.01","3.88","0.67%"
"10/20/2022","3.86","3.91","3.94","3.82","0.55%"
"10/19/2022","3.84","3.80","3.86","3.78","2.05%"
"10/18/2022","3.76","3.79","3.85","3.70","0.19%"
"10/17/2022","3.76","3.81","3.81","3.72","-0.91%"
"10/16/2022","3.79","3.79","3.79","3.79","-1.85%"
"10/14/2022","3.86","3.66","3.87","3.66","1.87%"
"10/13/2022","3.79","3.75","3.94","3.73","-1.53%"
"10/12/2022","3.85","3.75","3.94","3.75","3.08%"
"10/11/2022","3.74","3.68","3.79","3.63","1.72%"
"10/10/2022","3.67","3.58","3.71","3.52","2.89%"
"10/07/2022","3.57","3.50","3.58","3.47","4.14%"
"10/06/2022","3.43","3.35","3.48","3.35","3.32%"
"10/05/2022","3.32","3.19","3.36","3.18","5.07%"
"10/04/2022","3.16","3.10","3.18","3.05","0.00%"
"10/03/2022","3.15","3.40","3.42","3.15","-6.41%"
"09/30/2022","3.37","3.27","3.41","3.24","-2.09%"
"09/29/2022","3.44","3.37","3.48","3.35","2.44%"
"09/28/2022","3.36","3.42","3.52","3.32","-0.97%"
"09/27/2022","3.39","3.19","3.39","3.14","8.05%"
"09/26/2022","3.14","3.25","3.25","3.12","0.22%"
"09/23/2022","3.13","3.09","3.20","3.00","2.32%"
"09/22/2022","3.06","3.04","3.07","2.92","3.10%"
"09/21/2022","2.97","2.96","2.98","2.91","-0.93%"
"09/20/2022","3.00","2.89","3.01","2.88","5.64%"
"09/19/2022","2.84","2.82","2.89","2.81","0.64%"
"09/16/2022","2.82","2.90","2.90","2.80","0.79%"
"09/15/2022","2.80","2.77","2.82","2.73","0.00%"
"09/14/2022","2.80","2.84","2.90","2.79","-1.51%"
"09/13/2022","2.84","2.80","2.88","2.76","2.86%"
"09/12/2022","2.76","2.88","2.92","2.76","-2.85%"
"09/09/2022","2.84","2.78","2.90","2.77","1.39%"
"09/08/2022","2.80","2.62","2.82","2.62","5.57%"
"09/07/2022","2.65","2.74","2.75","2.64","-2.17%"
"09/06/2022","2.71","2.68","2.75","2.59","1.08%"
"09/05/2022","2.68","2.58","2.70","2.58","3.27%"
"09/02/2022","2.60","2.60","2.68","2.55","0.87%"
"09/01/2022","2.58","2.55","2.64","2.55","-1.09%"
"08/31/2022","2.61","2.56","2.65","2.55","0.00%"
"08/30/2022","2.60","2.59","2.63","2.53","1.44%"
"08/29/2022","2.57","2.42","2.59","2.42","2.31%"
"08/26/2022","2.51","2.38","2.51","2.38","5.07%"
"08/25/2022","2.39","2.42","2.43","2.38","-1.24%"
"08/24/2022","2.42","2.38","2.44","2.35","3.03%"
"08/23/2022","2.35","2.29","2.39","2.29","1.43%"
"08/22/2022","2.31","2.19","2.31","2.19","6.13%"
"08/20/2022","2.18","2.18","2.18","2.18","-1.91%"
"08/19/2022","2.22","2.18","2.25","2.13","6.68%"
"08/18/2022","2.08","2.12","2.14","2.05","0.63%"
"08/17/2022","2.07","1.98","2.11","1.97","4.34%"
"08/16/2022","1.98","1.92","2.02","1.88","5.31%"
"08/15/2022","1.88","1.98","2.03","1.88","-5.57%"
"08/12/2022","1.99","1.98","2.04","1.95","0.45%"
"08/11/2022","1.99","1.91","2.04","1.83","4.86%"
"08/10/2022","1.89","1.91","1.93","1.83","-0.79%"
"08/09/2022","1.91","1.86","1.94","1.84","1.17%"
"08/08/2022","1.89","1.84","1.96","1.75","-3.43%"
"08/05/2022","1.95","1.84","1.95","1.75","10.71%"
"08/04/2022","1.76","1.84","1.86","1.75","-3.82%"
"08/03/2022","1.83","1.78","1.88","1.78","2.00%"
"08/02/2022","1.80","1.72","1.82","1.68","1.58%"
"08/01/2022","1.77","1.83","1.87","1.77","-3.80%"
"07/29/2022","1.84","1.83","1.93","1.82","1.88%"
"07/28/2022","1.81","2.00","2.02","1.80","-7.43%"
"07/27/2022","1.95","1.97","2.00","1.93","0.00%"
"07/26/2022","1.95","2.02","2.02","1.94","-4.26%"
"07/25/2022","2.04","2.07","2.11","2.04","-0.97%"
"07/22/2022","2.06","2.21","2.21","2.02","-8.65%"
"07/21/2022","2.26","2.29","2.36","2.23","0.00%"
"07/20/2022","2.26","2.26","2.29","2.18","-1.01%"
"07/19/2022","2.28","2.21","2.30","2.20","2.89%"
"07/18/2022","2.22","2.20","2.27","2.20","4.20%"
"07/16/2022","2.13","2.13","2.13","2.13","-1.73%"
"07/15/2022","2.17","2.13","2.22","2.11","-1.41%"
"07/14/2022","2.20","2.15","2.26","2.15","1.24%"
"07/13/2022","2.17","2.20","2.22","2.13","0.23%"
"07/12/2022","2.16","2.27","2.27","2.12","-5.09%"
"07/11/2022","2.28","2.36","2.37","2.26","-2.48%"
"07/09/2022","2.34","2.34","2.34","2.34","-2.83%"
"07/08/2022","2.41","2.30","2.41","2.28","2.95%"
"07/07/2022","2.34","2.33","2.36","2.30","4.10%"
"07/06/2022","2.25","2.29","2.31","2.15","2.04%"
"07/05/2022","2.20","2.36","2.37","2.20","-8.94%"
"07/04/2022","2.42","2.29","2.43","2.29","6.01%"
"07/01/2022","2.28","2.40","2.46","2.20","-4.88%"
"06/30/2022","2.40","2.48","2.49","2.38","-5.03%"
"06/29/2022","2.52","2.55","2.64","2.52","-3.92%"
"06/28/2022","2.63","2.57","2.65","2.56","3.26%"
"06/27/2022","2.54","2.47","2.55","2.45","4.35%"
"06/24/2022","2.44","2.40","2.52","2.35","0.49%"
"06/23/2022","2.43","2.65","2.65","2.39","-7.51%"
"06/22/2022","2.62","2.77","2.77","2.60","-6.72%"
"06/21/2022","2.81","2.80","2.84","2.77","1.33%"
"06/20/2022","2.78","2.70","2.78","2.66","5.47%"
"06/19/2022","2.63","2.63","2.63","2.63","0.00%"
"06/18/2022","2.63","2.63","2.63","2.63","-2.05%"
"06/17/2022","2.69","2.73","2.79","2.62","-2.08%"
"06/16/2022","2.74","2.69","2.95","2.69","1.78%"
"06/15/2022","2.69","2.63","2.88","2.61","-4.87%"
"06/14/2022","2.83","2.63","2.83","2.61","7.39%"
"06/13/2022","2.64","2.55","2.66","2.49","7.37%"
"06/10/2022","2.46","2.35","2.46","2.33","5.32%"
"06/09/2022","2.33","2.26","2.35","2.18","5.18%"
"06/08/2022","2.22","2.19","2.25","2.18","2.50%"
"06/07/2022","2.16","2.22","2.22","2.15","-2.26%"
"06/06/2022","2.21","2.14","2.21","2.14","0.54%"
"06/03/2022","2.20","2.13","2.21","2.13","3.62%"
"06/02/2022","2.13","2.10","2.14","2.08","2.51%"
"06/01/2022","2.07","2.07","2.09","2.02","2.22%"
"05/31/2022","2.03","1.99","2.06","1.95","1.91%"
"05/30/2022","1.99","1.96","2.03","1.96","6.70%"
"05/29/2022","1.87","1.87","1.87","1.87","-2.56%"
"05/27/2022","1.91","1.93","1.97","1.88","-2.55%"
"05/26/2022","1.96","1.88","1.97","1.85","2.40%"
"05/25/2022","1.92","1.94","1.94","1.87","0.74%"
"05/24/2022","1.90","1.99","2.02","1.90","-3.89%"
"05/23/2022","1.98","1.94","1.99","1.90","3.93%"
"05/20/2022","1.91","1.94","1.95","1.88","0.69%"
"05/19/2022","1.89","1.94","1.96","1.85","-2.62%"
"05/18/2022","1.94","2.01","2.02","1.93","-1.12%"
"05/17/2022","1.97","1.96","2.01","1.90","5.30%"
"05/16/2022","1.87","1.83","1.94","1.83","3.69%"
"05/14/2022","1.80","1.80","1.80","1.80","-2.52%"
"05/13/2022","1.85","1.79","1.87","1.77","4.65%"
"05/12/2022","1.76","1.85","1.85","1.75","-8.50%"
"05/11/2022","1.93","1.94","2.03","1.89","0.00%"
"05/10/2022","1.93","2.04","2.06","1.92","-5.01%"
"05/09/2022","2.04","2.01","2.10","2.01","0.59%"
"05/06/2022","2.02","1.91","2.04","1.91","6.42%"
"05/05/2022","1.90","1.85","1.90","1.77","2.37%"
"05/04/2022","1.86","1.87","1.88","1.84","3.17%"
"05/03/2022","1.80","1.84","1.88","1.78","-1.21%"
"05/02/2022","1.82","1.79","1.83","1.76","1.62%"
"04/29/2022","1.79","1.70","1.80","1.66","4.49%"
"04/28/2022","1.72","1.64","1.74","1.61","4.25%"
"04/27/2022","1.65","1.68","1.73","1.60","2.05%"
"04/26/2022","1.61","1.68","1.69","1.60","-2.00%"
"04/25/2022","1.65","1.69","1.73","1.64","-4.80%"
"04/22/2022","1.73","1.71","1.76","1.70","1.53%"
"04/21/2022","1.70","1.67","1.72","1.64","3.53%"
"04/20/2022","1.64","1.71","1.71","1.62","-3.52%"
"04/19/2022","1.71","1.66","1.75","1.66","1.91%"
"04/18/2022","1.67","1.59","1.67","1.59","5.42%"
"04/15/2022","1.59","1.59","1.59","1.59","-4.22%"
"04/14/2022","1.66","1.58","1.66","1.54","5.61%"
"04/13/2022","1.57","1.66","1.67","1.56","-1.75%"
"04/12/2022","1.60","1.62","1.68","1.56","-0.68%"
"04/11/2022","1.61","1.56","1.62","1.55","4.01%"
"04/08/2022","1.55","1.52","1.57","1.50","2.59%"
"04/07/2022","1.51","1.46","1.54","1.44","1.41%"
"04/06/2022","1.49","1.46","1.51","1.45","2.41%"
"04/05/2022","1.45","1.34","1.45","1.34","9.67%"
"04/04/2022","1.32","1.33","1.35","1.28","-1.78%"
"04/01/2022","1.35","1.34","1.39","1.34","2.28%"
"03/31/2022","1.32","1.39","1.39","1.29","-6.33%"
"03/30/2022","1.41","1.37","1.46","1.37","1.52%"
"03/29/2022","1.38","1.35","1.46","1.34","4.21%"
"03/28/2022","1.33","1.34","1.37","1.30","0.61%"
"03/25/2022","1.32","1.28","1.33","1.25","2.64%"
"03/24/2022","1.29","1.24","1.31","1.22","3.62%"
"03/23/2022","1.24","1.27","1.28","1.23","19.54%"
"03/22/2022","1.04","1.01","1.04","0.98","7.22%"
"03/21/2022","0.97","0.96","0.97","0.95","14.40%"
"03/18/2022","0.85","0.88","0.92","0.85","-4.29%"
"03/17/2022","0.88","0.89","0.91","0.86","0.00%"
"03/16/2022","0.89","0.77","0.89","0.77","20.33%"
"03/15/2022","0.74","0.77","0.77","0.71","-5.99%"
"03/14/2022","0.79","0.69","0.79","0.69","17.69%"
"03/11/2022","0.67","0.70","0.71","0.65","-2.91%"
"03/10/2022","0.69","0.59","0.72","0.55","22.68%"
"03/09/2022","0.56","0.50","0.60","0.46","18.90%"
"03/08/2022","0.47","0.38","0.50","0.38","20.15%"
"03/07/2022","0.39","0.35","0.41","0.32","18.79%"
"03/04/2022","0.33","0.38","0.38","0.33","-15.17%"
"03/03/2022","0.39","0.38","0.45","0.38","0.00%"
"03/02/2022","0.39","0.29","0.39","0.29","36.75%"
"03/01/2022","0.28","0.51","0.51","0.28","-48.73%"
"02/28/2022","0.55","0.57","0.62","0.53","-11.11%"
"02/25/2022","0.62","0.62","0.64","0.56","5.43%"
"02/24/2022","0.59","0.61","0.63","0.57","-10.21%"
"02/23/2022","0.66","0.70","0.70","0.66","1.86%"
"02/22/2022","0.64","0.57","0.72","0.57","4.55%"
"02/21/2022","0.62","0.65","0.67","0.59","0.00%"
"02/18/2022","0.62","0.63","0.64","0.59","0.00%"
"02/17/2022","0.62","0.66","0.69","0.61","-5.35%"
"02/16/2022","0.65","0.74","0.75","0.65","-5.90%"
"02/15/2022","0.69","0.71","0.74","0.64","3.42%"
"02/14/2022","0.67","0.61","0.67","0.60","1.20%"
"02/11/2022","0.66","0.64","0.68","0.61","3.59%"
"02/10/2022","0.64","0.56","0.65","0.56","10.52%"
